"","X1","new_col"
"2860","категоричний",-1
"2861","категорія",0
"2862","катинський",0
"2863","катівня",-2
"2864","католик",0
"2865","католицький",0
"2866","каторга",-2
"2867","каторжна",-2
"2868","катувати",-1
"2869","кацап",-2
"2870","каширський",0
"2871","каюта",1
"2872","каятися",-2
"2873","квадратний",0
"2874","кваліфікація",0
"2875","кваліфікований",1
"2876","квартал",0
"2877","квитанція",0
"2878","квінтесенція",0
"2879","квітень",0
"2880","квіти",1
"2881","кволий",-1
"2882","квота",0
"2883","кемеровський",0
"2884","кенійський",0
"2885","кепкувати",-2
"2886","кепський",-1
"2887","керівник",0
"2888","керівництво",0
"2889","керувати",0
"2890","керувати",0
"2891","керуватися",0
"2892","кидатися",-2
"2893","київський",0
"2894","кийок",0
"2895","кинутий",-2
"2896","киргизький",0
"2897","кислий",-1
"2898","китаєць",0
"2899","китайський",0
"2900","китаянка",0
"2901","киш",0
"2902","кишеньковий",0
"2903","киянин",0
"2904","кілер",-1
"2905","кілограм",0
"2906","кілометр",0
"2907","кінцевий",0
"2908","кінцівка",0
"2909","кінчений",-2
"2910","кістлявий",-1
"2911","клас",0
"2912","класичний",0
"2913","класний",1
"2914","класовий",0
"2915","класти",0
"2916","клієнтський",0
"2917","клієнтура",0
"2918","клімат",0
"2919","клініка",0
"2920","клінічний",0
"2921","клопотання",0
"2922","клопотати",0
"2923","клоун",0
"2924","клофелін",-2
"2925","клюнути",0
"2926","ключовий",0
"2927","клятвений",0
"2928","кмітливий",1
"2929","кнопка",0
"2930","княжий",0
"2931","князь",0
"2932","коаліція",0
"2933","коефіцієнт",0
"2934","козачий",0
"2935","коїти",-2
"2936","койка",0
"2937","колабораціоніст",0
"2938","колапс",-2
"2939","колгоспник",0
"2940","колегія",0
"2941","колезький",0
"2942","колективізація",0
"2943","колективний",0
"2944","коливатися",-1
"2945","колись",-1
"2946","колишній",0
"2947","коломенський",0
"2948","колона",0
"2949","колоніальний",0
"2950","колонізація",0
"2951","колоритний",0
"2952","колосальний",0
"2953","колумбійський",0
"2954","колумніст",0
"2955","колупатися",0
"2956","колючий",0
"2957","команда",0
"2958","команданте",0
"2959","командир",0
"2960","командний",0
"2961","командування",0
"2962","командувати",0
"2963","комбайн",0
"2964","комбінат",0
"2965","комбінаційний",1
"2966","комбінований",1
"2967","комедія",1
"2968","коментар",0
"2969","коментування",0
"2970","коментувати",0
"2971","комерсант",0
"2972","комерційний",0
"2973","комісія",0
"2974","комітет",0
"2975","комічний",0
"2976","компактний",0
"2977","компанійський",1
"2978","компанія",0
"2979","компенсаційний",0
"2980","компенсувати",0
"2981","компетентний",1
"2982","комплексний",1
"2983","комплімент",1
"2984","компонент",0
"2985","компроміс",1
"2986","компромісний",0
"2987","комсомол",0
"2988","комсомольський",0
"2989","комунікабельність",1
"2990","комунікація",0
"2991","комуніст",0
"2992","комуністичний",0
"2993","комфортабельний",1
"2994","комфортний",1
"2995","комфортно",1
"2996","конвеєр",0
"2997","конвульсія",-2
"2998","конкістадор",0
"2999","конкурент",0
"3000","конкурентний",1
"3001","конкурентоспроможний",1
"3002","конкурентоспроможність",0
"3003","конкурс",1
"3004","конкурувати",0
"3005","консалтинговий",0
"3006","консенсус",0
"3007","консерватор",0
"3008","консервний",0
"3009","консолідація",0
"3010","констатувати",0
"3011","конституційний",0
"3012","конституція",0
"3013","конструкторський",0
"3014","конструкція",1
"3015","консультація",0
"3016","консультувати",0
"3017","контактувати",0
"3018","контингент",0
"3019","континент",0
"3020","контр-адмірал",0
"3021","контрабанда",-1
"3022","контрольний",0
"3023","контролювати",0
"3024","контролюватися",0
"3025","контрреволюційний",0
"3026","контрреволюція",0
"3027","контррозвідка",0
"3028","контртерористичний",1
"3029","конфіденційний",0
"3030","конфіденційність",0
"3031","конфіскація",-1
"3032","конфіскувати",-1
"3033","конфлікт",-1
"3034","конфліктний",-1
"3035","конфліктувати",-2
"3036","конфуціанський",0
"3037","концентраційний",-2
"3038","концентрація",0
"3039","концептуальний",0
"3040","концепція",0
"3041","концтабір",-1
"3042","коняка",1
